Date/Time,roomTemp (deg C),evapTemp (deg C),defroStat,compStat,evapStat
07-05-2024 14:25,-15.9,-34.3,OFF,ON,ON
07-05-2024 14:34,-15.3,-34.1,ON,OFF,OFF
07-05-2024 14:57,4.1,-8.8,OFF,OFF,ON
07-05-2024 14:59,-4.1,-14,OFF,ON,ON
07-05-2024 15:28,-11.2,-30.1,OFF,ON,ON
07-05-2024 15:57,-11.9,-31.3,OFF,ON,ON
07-05-2024 16:26,-9.6,-30,OFF,ON,ON
07-05-2024 16:55,-9.5,-32,OFF,ON,ON
07-05-2024 17:24,-14.1,-34.6,OFF,ON,ON
07-05-2024 17:33,-7.8,-31.9,ON,OFF,OFF
07-05-2024 17:56,4.5,-8.7,OFF,OFF,ON
07-05-2024 17:58,-1.3,-13,OFF,ON,ON
07-05-2024 18:27,-9.9,-29.4,OFF,ON,ON
07-05-2024 18:56,-11.2,-30.9,OFF,ON,ON
07-05-2024 19:25,-12.6,-32.1,OFF,ON,ON
07-05-2024 19:54,-9.4,-31.3,OFF,ON,ON
07-05-2024 20:23,-10.2,-32.6,OFF,ON,ON
07-05-2024 20:32,-9.1,-31.6,ON,OFF,OFF
07-05-2024 20:52,9.6,-8.3,OFF,OFF,OFF
07-05-2024 20:55,9.1,-8.5,OFF,OFF,ON
07-05-2024 21:24,-8.9,-27.6,OFF,ON,ON
07-05-2024 21:53,-11.8,-30.3,OFF,ON,ON
07-05-2024 22:22,-13.8,-32.2,OFF,ON,ON
07-05-2024 22:51,-14.6,-33.7,OFF,ON,ON
07-05-2024 23:20,-13.1,-34.5,OFF,ON,ON
07-05-2024 23:31,-13.7,-35.1,ON,OFF,OFF
07-05-2024 23:51,-0.6,-8.7,OFF,OFF,OFF
07-05-2024 23:54,1.1,-8.7,OFF,OFF,ON
07-05-2024 23:56,-4.9,-17.4,OFF,ON,ON
08-05-2024 00:25,-13.6,-30.6,OFF,ON,ON
08-05-2024 00:54,-15,-32.2,OFF,ON,ON
08-05-2024 01:23,-16,-33.2,OFF,ON,ON
08-05-2024 01:52,-15.4,-33.7,OFF,ON,ON
08-05-2024 02:21,-15.6,-34.9,OFF,ON,ON
08-05-2024 02:30,-15.7,-35.1,ON,OFF,OFF
08-05-2024 02:49,1.3,-8.5,OFF,OFF,OFF
08-05-2024 02:52,2.7,-8.6,OFF,OFF,ON
08-05-2024 02:54,-6,-13.9,OFF,ON,ON
08-05-2024 03:23,-14.3,-31.7,OFF,ON,ON
08-05-2024 03:52,-16.3,-33.8,OFF,ON,ON
08-05-2024 04:21,-16.8,-35,OFF,ON,ON
08-05-2024 04:50,-17.3,-35.6,OFF,ON,ON
08-05-2024 05:19,-17.6,-35.9,OFF,ON,ON
08-05-2024 05:48,-2.6,-8.5,ON,OFF,OFF
08-05-2024 05:51,-0.5,-8.6,OFF,OFF,ON
08-05-2024 05:53,-7.4,-14.1,OFF,ON,ON
08-05-2024 06:22,-16.4,-33.1,OFF,ON,ON
08-05-2024 06:51,-15.6,-33.5,OFF,ON,ON
08-05-2024 07:20,-17.7,-34.8,OFF,ON,ON
08-05-2024 07:49,-18.4,-35.4,OFF,ON,ON
08-05-2024 08:18,-18.8,-35.8,OFF,ON,ON
08-05-2024 08:27,-18.9,-36.1,ON,OFF,OFF
08-05-2024 08:50,-0.6,-8.8,OFF,OFF,ON
08-05-2024 08:52,-8.7,-15.7,OFF,ON,ON
08-05-2024 09:21,-16.6,-33.3,OFF,ON,ON
08-05-2024 09:50,-17.3,-34.1,OFF,ON,ON
08-05-2024 10:19,-16,-33.9,OFF,ON,ON
09-05-2024 11:18,-11.5,-34.2,ON,OFF,OFF
09-05-2024 11:41,-0.5,-9,OFF,OFF,ON
09-05-2024 12:12,-11.5,-29.8,OFF,ON,ON
09-05-2024 12:41,-7.5,-30,OFF,ON,ON
09-05-2024 13:10,-10.4,-30.6,OFF,ON,ON
09-05-2024 13:39,-12.4,-31.8,OFF,ON,ON
09-05-2024 14:08,-6.1,-30,OFF,ON,ON
09-05-2024 14:17,-7.2,-30.4,ON,OFF,OFF
09-05-2024 14:37,-1.7,-8.7,OFF,OFF,OFF
09-05-2024 14:40,-0.9,-8.8,OFF,OFF,ON
09-05-2024 14:42,-3.1,-14.4,OFF,ON,ON
09-05-2024 15:11,-9.9,-29,OFF,ON,ON
09-05-2024 15:40,-12,-30.8,OFF,ON,ON
09-05-2024 16:09,-10,-30.6,OFF,ON,ON
09-05-2024 16:38,-11,-32.5,OFF,ON,ON
09-05-2024 17:07,-7.2,-29.7,OFF,ON,ON
09-05-2024 17:36,1.9,-8.7,ON,OFF,OFF
09-05-2024 17:39,3.6,-8.8,OFF,OFF,ON
09-05-2024 17:41,-1.5,-12.4,OFF,ON,ON
09-05-2024 18:10,-9.4,-30.2,OFF,ON,ON
09-05-2024 18:39,-10.9,-31.6,OFF,ON,ON
09-05-2024 19:00,-12.4,-32.6,OFF,ON,ON
09-05-2024 19:29,-13.5,-33.7,OFF,ON,ON
09-05-2024 19:58,-14.3,-34.3,OFF,ON,ON
09-05-2024 20:15,-15.6,-34,ON,OFF,OFF
09-05-2024 20:35,-0.7,-8.6,OFF,OFF,OFF
09-05-2024 20:38,-0.3,-8.6,OFF,OFF,ON
09-05-2024 20:40,-5.8,-13.7,OFF,ON,ON
09-05-2024 21:09,-14.3,-33.1,OFF,ON,ON
09-05-2024 21:38,-14.2,-33.9,OFF,ON,ON
09-05-2024 22:07,-10.3,-32.8,OFF,ON,ON
09-05-2024 22:36,-13.3,-33.4,OFF,ON,ON
09-05-2024 23:05,-13.3,-34.1,OFF,ON,ON
09-05-2024 23:14,-13.5,-34.3,ON,OFF,OFF
09-05-2024 23:34,2.3,-8.6,OFF,OFF,OFF
09-05-2024 23:37,4.9,-8.7,OFF,OFF,ON
10-05-2024 00:06,-13.3,-30.8,OFF,ON,ON
10-05-2024 00:35,-12.3,-31.4,OFF,ON,ON
10-05-2024 01:04,-12.5,-32.1,OFF,ON,ON
10-05-2024 01:33,-14.3,-33.8,OFF,ON,ON
10-05-2024 02:02,-15,-34.6,OFF,ON,ON
10-05-2024 02:31,-0.6,-8.5,ON,OFF,OFF
10-05-2024 02:36,1.7,-8.5,OFF,OFF,ON
10-05-2024 03:05,-11,-30,OFF,ON,ON
10-05-2024 03:34,-12.4,-31.7,OFF,ON,ON
10-05-2024 04:03,-13.6,-32.7,OFF,ON,ON
10-05-2024 04:32,-9.5,-32.4,OFF,ON,ON
10-05-2024 05:01,-11.2,-33.4,OFF,ON,ON
10-05-2024 05:12,-11.9,-33.8,ON,OFF,OFF
10-05-2024 05:32,-0.6,-8.4,OFF,OFF,OFF
10-05-2024 05:35,1.1,-8.5,OFF,OFF,ON
10-05-2024 05:37,-5.7,-14.6,OFF,ON,ON
10-05-2024 06:06,-12.9,-31.6,OFF,ON,ON
10-05-2024 06:35,-11.8,-32.3,OFF,ON,ON
10-05-2024 07:04,-13.8,-33,OFF,ON,ON
10-05-2024 07:33,-11.8,-33.4,OFF,ON,ON
10-05-2024 08:02,-11,-34,OFF,ON,ON
10-05-2024 08:11,-9.3,-32.8,ON,OFF,OFF
10-05-2024 08:30,7.6,-8.7,OFF,OFF,OFF
10-05-2024 08:33,9.1,-8.7,OFF,OFF,ON
10-05-2024 09:02,-8.8,-28.9,OFF,ON,ON
10-05-2024 09:31,-8.5,-29.7,OFF,ON,ON
10-05-2024 10:00,-10.4,-32.4,OFF,ON,ON
10-05-2024 10:34,-6.8,-32,OFF,ON,ON
10-05-2024 11:03,-1.1,-31.3,OFF,ON,ON
10-05-2024 11:10,-0.7,-31.6,ON,OFF,OFF
10-05-2024 11:29,8.2,-8.9,OFF,OFF,OFF
10-05-2024 11:32,8,-8.9,OFF,OFF,ON
10-05-2024 11:34,-0.8,-10.5,OFF,ON,ON
10-05-2024 12:03,-10,-29.3,OFF,ON,ON
10-05-2024 12:32,-12.2,-31.1,OFF,ON,ON
10-05-2024 13:01,-12.8,-32.9,OFF,ON,ON
10-05-2024 13:30,-13.9,-33.6,OFF,ON,ON
10-05-2024 13:59,-13.7,-35.1,OFF,ON,ON
10-05-2024 14:09,-14.2,-35.4,ON,OFF,OFF
10-05-2024 14:28,-0.7,-8.9,OFF,OFF,OFF
10-05-2024 14:31,-0.6,-9,OFF,OFF,ON
10-05-2024 15:00,-11.6,-30.1,OFF,ON,ON
10-05-2024 15:29,-10.6,-30.1,OFF,ON,ON
10-05-2024 15:58,-13.2,-32.1,OFF,ON,ON
10-05-2024 16:27,-14.5,-33.5,OFF,ON,ON
10-05-2024 16:56,-14.6,-34.6,OFF,ON,ON
10-05-2024 17:25,-0.1,-8.7,ON,OFF,OFF
10-05-2024 17:27,1.8,-8.7,OFF,OFF,OFF
10-05-2024 17:30,1.8,-8.8,OFF,OFF,ON
10-05-2024 17:32,-1.4,-13.4,OFF,ON,ON
10-05-2024 18:01,-12.4,-31,OFF,ON,ON
10-05-2024 18:30,-11.8,-31.8,OFF,ON,ON
10-05-2024 18:59,-15.6,-34.5,OFF,ON,ON
10-05-2024 19:28,-15.7,-35.2,OFF,ON,ON
10-05-2024 19:57,-16.7,-36.4,OFF,ON,ON
10-05-2024 20:06,-11.3,-33.8,ON,OFF,OFF
10-05-2024 20:29,5.5,-8.8,OFF,OFF,ON
10-05-2024 20:42,-3.6,-27.6,OFF,ON,ON
10-05-2024 21:11,-10.5,-30.6,OFF,ON,ON
10-05-2024 21:40,-12.9,-32.5,OFF,ON,ON
10-05-2024 22:09,-15.3,-34.3,OFF,ON,ON
10-05-2024 22:38,-15.6,-35.4,OFF,ON,ON
10-05-2024 23:05,-16,-35.2,ON,OFF,OFF
10-05-2024 23:25,-0.7,-8.6,OFF,OFF,OFF
10-05-2024 23:28,-0.5,-8.6,OFF,OFF,ON
10-05-2024 23:30,-4.8,-14,OFF,ON,ON
10-05-2024 23:59,-12.5,-32.6,OFF,ON,ON
11-05-2024 00:28,-14.9,-34.6,OFF,ON,ON
11-05-2024 00:57,-15.2,-35.8,OFF,ON,ON
11-05-2024 01:26,-17.1,-35.1,OFF,ON,ON
11-05-2024 01:55,-13.7,-34.1,OFF,ON,ON
11-05-2024 02:04,-14.2,-34.2,ON,OFF,OFF
11-05-2024 02:24,-0.5,-8.5,OFF,OFF,OFF
11-05-2024 02:27,1.5,-8.6,OFF,OFF,ON
11-05-2024 02:29,-1.4,-12,OFF,ON,ON
11-05-2024 02:58,-12.9,-32.2,OFF,ON,ON
11-05-2024 03:27,-14.6,-33.9,OFF,ON,ON
11-05-2024 03:56,-15.6,-34.6,OFF,ON,ON
11-05-2024 04:25,-15.2,-33.6,OFF,ON,ON
11-05-2024 04:54,-15.6,-34.1,OFF,ON,ON
11-05-2024 05:03,-12.5,-33.4,ON,OFF,OFF
11-05-2024 05:23,6.9,-8.3,OFF,OFF,OFF
11-05-2024 05:26,6.7,-8.5,OFF,OFF,ON
11-05-2024 05:55,-9.5,-27.7,OFF,ON,ON
11-05-2024 06:24,-11,-29.6,OFF,ON,ON
11-05-2024 06:53,-11.4,-30.7,OFF,ON,ON
11-05-2024 07:22,-4.7,-28.2,OFF,ON,ON
11-05-2024 07:51,-7.1,-30.4,OFF,ON,ON
11-05-2024 08:02,-8.3,-31.2,ON,OFF,OFF
11-05-2024 08:22,7.4,-8.1,OFF,OFF,OFF
11-05-2024 08:25,8.3,-8.1,OFF,OFF,ON
11-05-2024 08:27,0.1,-11.2,OFF,ON,ON
11-05-2024 08:56,-6.5,-27.6,OFF,ON,ON
11-05-2024 09:25,-8.3,-28.9,OFF,ON,ON
11-05-2024 09:54,-9.5,-30,OFF,ON,ON
11-05-2024 10:23,-9.1,-30.1,OFF,ON,ON
11-05-2024 13:51,-7.5,-31.1,OFF,ON,ON
11-05-2024 14:20,-0.4,-8.1,ON,OFF,OFF
11-05-2024 14:23,0.6,-8.2,OFF,OFF,ON
11-05-2024 14:25,-2.6,-17.3,OFF,ON,ON
11-05-2024 14:54,-9,-28.8,OFF,ON,ON
11-05-2024 15:23,-10.2,-29.7,OFF,ON,ON
11-05-2024 15:52,-10.7,-31.2,OFF,ON,ON
11-05-2024 16:24,-12.8,-32.6,OFF,ON,ON
11-05-2024 16:53,-13.8,-33.3,OFF,ON,ON
11-05-2024 16:59,-14,-33.4,ON,OFF,OFF
11-05-2024 17:19,-3,-8,OFF,OFF,OFF
11-05-2024 17:22,-1.4,-8.1,OFF,OFF,ON
11-05-2024 17:24,-6.3,-18.4,OFF,ON,ON
11-05-2024 17:53,-11.5,-30.7,OFF,ON,ON
11-05-2024 18:22,-15.2,-33.3,OFF,ON,ON
11-05-2024 18:51,-16.3,-34,OFF,ON,ON
11-05-2024 19:20,-17.5,-34.8,OFF,ON,ON
11-05-2024 19:49,-16.6,-34.5,OFF,ON,ON
11-05-2024 19:58,-17,-35.1,ON,OFF,OFF
11-05-2024 20:18,-5.2,-7.9,OFF,OFF,OFF
11-05-2024 20:21,-3.6,-8.1,OFF,OFF,ON
11-05-2024 20:23,-7.9,-18.6,OFF,ON,ON
11-05-2024 20:52,-16.7,-33.7,OFF,ON,ON
11-05-2024 21:21,-15.6,-33.5,OFF,ON,ON
11-05-2024 21:50,-12.6,-32.5,OFF,ON,ON
11-05-2024 22:19,-7.9,-30.3,OFF,ON,ON
11-05-2024 22:48,-10.2,-32.8,OFF,ON,ON
11-05-2024 22:57,-11.2,-33.3,ON,OFF,OFF
11-05-2024 23:17,-0.6,-8.4,OFF,OFF,OFF
11-05-2024 23:20,0,-8.5,OFF,OFF,ON
11-05-2024 23:22,-3.4,-17.1,OFF,ON,ON
11-05-2024 23:51,-10.6,-29.9,OFF,ON,ON
12-05-2024 00:20,-10.5,-31,OFF,ON,ON
12-05-2024 00:49,-11.4,-32.3,OFF,ON,ON
12-05-2024 01:18,-12,-32.6,OFF,ON,ON
12-05-2024 01:47,-11.2,-33.4,OFF,ON,ON
12-05-2024 01:56,-12.4,-33.6,ON,OFF,OFF
12-05-2024 02:15,-2.6,-8.5,OFF,OFF,OFF
12-05-2024 02:18,-0.7,-8.6,OFF,OFF,ON
12-05-2024 02:47,-12.6,-31.1,OFF,ON,ON
12-05-2024 03:16,-14.5,-32.7,OFF,ON,ON
12-05-2024 03:45,-14,-33.1,OFF,ON,ON
12-05-2024 04:14,-10.5,-32.5,OFF,ON,ON
12-05-2024 04:43,-11.1,-34.6,OFF,ON,ON
12-05-2024 04:55,-11.8,-34.9,ON,OFF,OFF
12-05-2024 05:14,6.1,-8.4,OFF,OFF,OFF
12-05-2024 05:19,-2,-11.3,OFF,ON,ON
12-05-2024 05:48,-9.5,-29,OFF,ON,ON
12-05-2024 06:17,-9.9,-30.8,OFF,ON,ON
12-05-2024 06:46,-11.1,-32.7,OFF,ON,ON
12-05-2024 07:15,-12.9,-34.2,OFF,ON,ON
12-05-2024 07:44,-14.4,-35,OFF,ON,ON
12-05-2024 07:53,-14.6,-35.2,ON,OFF,OFF
12-05-2024 08:13,-6.6,-8.5,OFF,OFF,OFF
12-05-2024 08:16,-5.6,-8.5,OFF,OFF,ON
12-05-2024 08:18,-8.4,-18,OFF,ON,ON
12-05-2024 08:47,-14.8,-32.4,OFF,ON,ON
12-05-2024 09:16,-16.5,-34.3,OFF,ON,ON
12-05-2024 09:45,-18,-35.1,OFF,ON,ON
12-05-2024 10:14,-16.3,-34.7,OFF,ON,ON
12-05-2024 10:43,-17.1,-35.5,OFF,ON,ON
12-05-2024 10:52,-17.5,-35.8,ON,OFF,OFF
12-05-2024 11:12,-4.4,-8.7,OFF,OFF,OFF
12-05-2024 11:15,-3.4,-8.8,OFF,OFF,ON
12-05-2024 11:17,-9.9,-17.1,OFF,ON,ON
12-05-2024 11:46,-16.2,-33,OFF,ON,ON
12-05-2024 12:15,-17.4,-34.5,OFF,ON,ON
12-05-2024 12:44,-19.2,-35.8,OFF,ON,ON
12-05-2024 13:13,-19.4,-35.9,OFF,ON,ON
12-05-2024 13:36,-18,-32.6,OFF,ON,ON
12-05-2024 13:51,-19.6,-36.1,ON,OFF,OFF
12-05-2024 14:11,-6.7,-8.7,OFF,OFF,OFF
12-05-2024 14:14,-4.9,-8.8,OFF,OFF,ON
12-05-2024 14:16,-10.1,-17,OFF,ON,ON
12-05-2024 14:45,-17.9,-34,OFF,ON,ON
12-05-2024 15:14,-19.6,-35.7,OFF,ON,ON
12-05-2024 15:41,-18,-32.7,OFF,ON,ON
12-05-2024 16:10,-19.7,-36,OFF,ON,ON
12-05-2024 16:18,-18,-32.9,OFF,ON,ON
12-05-2024 16:47,-15.6,-34.2,OFF,ON,ON
12-05-2024 17:10,5.5,-8.5,OFF,OFF,OFF
12-05-2024 17:13,6.2,-8.7,OFF,OFF,ON
12-05-2024 17:15,-0.9,-10.2,OFF,ON,ON
12-05-2024 17:44,-12.5,-30.4,OFF,ON,ON
12-05-2024 18:13,-14.4,-32.6,OFF,ON,ON
12-05-2024 18:42,-13.4,-32.5,OFF,ON,ON
12-05-2024 19:11,-12.6,-32.3,OFF,ON,ON
12-05-2024 19:40,-16.5,-34.7,OFF,ON,ON
12-05-2024 19:49,-17,-35.1,ON,OFF,OFF
12-05-2024 20:09,-1.9,-8.5,OFF,OFF,OFF
12-05-2024 20:12,-0.8,-8.6,OFF,OFF,ON
12-05-2024 20:14,-5.2,-17.3,OFF,ON,ON
12-05-2024 20:43,-13.3,-31.3,OFF,ON,ON
12-05-2024 21:12,-15.1,-33.3,OFF,ON,ON
12-05-2024 21:41,-16.6,-34.5,OFF,ON,ON
12-05-2024 22:10,-16.9,-35.4,OFF,ON,ON
12-05-2024 22:39,-17.9,-36.2,OFF,ON,ON
12-05-2024 23:08,-0.6,-8.4,ON,OFF,OFF
12-05-2024 23:11,0.7,-8.5,OFF,OFF,ON
12-05-2024 23:13,-6.6,-15.4,OFF,ON,ON
12-05-2024 23:42,-15.7,-32.8,OFF,ON,ON
13-05-2024 00:11,-15.7,-34.6,OFF,ON,ON
13-05-2024 00:40,-14,-33.6,OFF,ON,ON
13-05-2024 01:09,-10.7,-33.8,OFF,ON,ON
13-05-2024 01:38,-0.6,-30.6,OFF,ON,ON
13-05-2024 01:47,-0.6,-32.6,ON,OFF,OFF
13-05-2024 02:07,7.7,-8.5,OFF,OFF,OFF
13-05-2024 02:10,11.5,-8.5,OFF,OFF,ON
13-05-2024 02:12,0.5,-12.2,OFF,ON,ON
13-05-2024 02:41,-9.5,-29.6,OFF,ON,ON
13-05-2024 03:10,-13,-32.4,OFF,ON,ON
13-05-2024 03:39,-14.6,-34.1,OFF,ON,ON
13-05-2024 04:08,-12.6,-33.8,OFF,ON,ON
13-05-2024 04:37,-15,-35.4,OFF,ON,ON
13-05-2024 04:46,-9.7,-33.9,ON,OFF,OFF
13-05-2024 05:06,4.5,-8.2,OFF,OFF,OFF
13-05-2024 05:09,7.2,-8.3,OFF,OFF,ON
13-05-2024 05:38,-13.7,-32,OFF,ON,ON
13-05-2024 06:07,-0.4,-23.1,OFF,ON,ON
13-05-2024 06:36,-10.8,-32.3,OFF,ON,ON
13-05-2024 07:05,-11.6,-34.1,OFF,ON,ON
13-05-2024 07:34,-14.7,-35.4,OFF,ON,ON
13-05-2024 07:45,-15.2,-35.7,ON,OFF,OFF
13-05-2024 08:05,-5.7,-8.7,OFF,OFF,OFF
13-05-2024 08:08,-4.5,-8.7,OFF,OFF,ON
13-05-2024 08:37,-16.1,-33.5,OFF,ON,ON
13-05-2024 09:06,-17.6,-34.9,OFF,ON,ON
13-05-2024 09:35,-19.1,-36.3,OFF,ON,ON
13-05-2024 10:04,-19.6,-36.6,OFF,ON,ON
13-05-2024 10:31,-18,-33.4,OFF,ON,ON
13-05-2024 10:44,-17.5,-35.9,ON,OFF,OFF
13-05-2024 11:07,-0.8,-8.7,OFF,OFF,ON
13-05-2024 11:36,-16.8,-33.6,OFF,ON,ON
13-05-2024 12:05,-18.9,-35.1,OFF,ON,ON
13-05-2024 12:34,-16.2,-34.3,OFF,ON,ON
13-05-2024 13:03,-20,-36.4,OFF,OFF,ON
13-05-2024 13:06,-18,-33,OFF,ON,ON
13-05-2024 13:35,-13.6,-33.5,OFF,ON,ON
13-05-2024 13:43,-14,-33.7,ON,OFF,OFF
13-05-2024 14:06,1.6,-8.3,OFF,OFF,ON
13-05-2024 14:37,-9.8,-29.4,OFF,ON,ON
13-05-2024 15:06,-11.7,-31.1,OFF,ON,ON
13-05-2024 15:35,-13.5,-32.7,OFF,ON,ON
13-05-2024 16:04,-8.7,-30.6,OFF,ON,ON
13-05-2024 16:07,-10.3,-31.7,OFF,OFF,OFF
13-05-2024 16:11,-11.8,-32.4,OFF,OFF,OFF
13-05-2024 16:12,-11.7,-32.4,OFF,ON,ON
13-05-2024 16:19,-12.5,-33,OFF,ON,ON
13-05-2024 16:25,-3.9,-29.3,OFF,ON,ON
13-05-2024 16:54,-16.2,-35.6,OFF,ON,ON
13-05-2024 17:23,-9.2,-33.1,OFF,ON,ON
13-05-2024 17:52,-12.9,-34.8,OFF,ON,ON
13-05-2024 18:21,-14.1,-35.5,OFF,ON,ON
13-05-2024 18:50,-14.3,-35.8,OFF,ON,ON
13-05-2024 19:19,-14.3,-35.9,OFF,ON,ON
13-05-2024 19:23,-12,-35.3,ON,OFF,OFF
13-05-2024 19:43,-0.6,-8.7,OFF,OFF,OFF
13-05-2024 19:46,-0.2,-8.7,OFF,OFF,ON
13-05-2024 19:48,-0.6,-16.9,OFF,ON,ON
13-05-2024 20:17,-8.8,-29.6,OFF,ON,ON
13-05-2024 20:46,-13.4,-32.6,OFF,ON,ON
13-05-2024 21:15,-16.3,-34.6,OFF,ON,ON
13-05-2024 21:44,-17.5,-35.6,OFF,ON,ON
13-05-2024 22:13,-17,-35.4,OFF,ON,ON
13-05-2024 22:42,-6.5,-8.5,ON,OFF,OFF
13-05-2024 22:45,-4.7,-8.6,OFF,OFF,ON
13-05-2024 22:47,-6.7,-19.9,OFF,ON,ON
13-05-2024 23:16,-15.6,-33.4,OFF,ON,ON
13-05-2024 23:45,-15.5,-33.7,OFF,ON,ON
14-05-2024 00:14,-13.5,-33.7,OFF,ON,ON
14-05-2024 00:43,-15.9,-34.6,OFF,ON,ON
14-05-2024 01:12,-16.6,-35.2,OFF,ON,ON
14-05-2024 01:41,-5.7,-8.7,ON,OFF,OFF
14-05-2024 01:44,-3.2,-8.7,OFF,OFF,ON
14-05-2024 01:46,-7.5,-18.1,OFF,ON,ON
14-05-2024 02:15,-16.5,-33.8,OFF,ON,ON
14-05-2024 02:44,-18.1,-35.1,OFF,ON,ON
14-05-2024 03:13,-19.1,-35.8,OFF,ON,ON
14-05-2024 03:42,-19.7,-36.4,OFF,ON,ON
14-05-2024 04:11,-16.8,-35.1,OFF,ON,ON
14-05-2024 04:20,-14.2,-34.4,ON,OFF,OFF
14-05-2024 04:40,3.9,-8.6,OFF,OFF,OFF
14-05-2024 04:43,3,-8.7,OFF,OFF,ON
14-05-2024 04:45,-0.7,-12.8,OFF,ON,ON
14-05-2024 05:14,-5.2,-28.1,OFF,ON,ON
14-05-2024 05:43,-6.7,-29.9,OFF,ON,ON
14-05-2024 06:12,-6.5,-32,OFF,ON,ON
14-05-2024 06:41,-1,-31.9,OFF,ON,ON
14-05-2024 07:10,-0.5,-32.5,OFF,ON,ON
14-05-2024 07:19,-0.9,-32.9,ON,OFF,OFF
14-05-2024 07:39,5.5,-9.1,OFF,OFF,OFF
14-05-2024 07:42,8.7,-9.1,OFF,OFF,ON
14-05-2024 07:44,0.8,-14.5,OFF,ON,ON
14-05-2024 08:13,-5.9,-27.9,OFF,ON,ON
14-05-2024 08:42,-14.2,-33.5,OFF,ON,ON
14-05-2024 09:11,-16.1,-35.1,OFF,ON,ON
14-05-2024 09:40,-14.1,-34.7,OFF,ON,ON
14-05-2024 10:09,-15.6,-35.7,OFF,ON,ON
14-05-2024 10:18,-15.8,-35.8,ON,OFF,OFF
14-05-2024 10:38,-5.2,-9,OFF,OFF,OFF
14-05-2024 10:41,-3.9,-9,OFF,OFF,ON
14-05-2024 11:10,-12.9,-31.7,OFF,ON,ON
14-05-2024 11:39,-11.9,-31.9,OFF,ON,ON
14-05-2024 12:08,-6.2,-29.1,OFF,ON,ON
14-05-2024 12:37,-4.8,-29.4,OFF,ON,ON
14-05-2024 14:40,-5.6,-28.1,OFF,ON,ON
14-05-2024 15:09,-7.2,-29.2,OFF,ON,ON
14-05-2024 15:38,-9.6,-31.4,OFF,ON,ON
14-05-2024 16:07,-11.7,-33.1,OFF,ON,ON
14-05-2024 16:16,-12.2,-33.5,ON,OFF,OFF
14-05-2024 16:36,-1.9,-9.1,OFF,OFF,OFF
14-05-2024 16:39,-1.4,-9.2,OFF,OFF,ON
14-05-2024 16:41,-4.9,-18.2,OFF,ON,ON
14-05-2024 17:10,-10.3,-30.4,OFF,ON,ON
14-05-2024 17:39,-11.9,-32.1,OFF,ON,ON
14-05-2024 18:08,-13.1,-33.3,OFF,ON,ON
14-05-2024 18:37,-13.2,-33.1,OFF,ON,ON
14-05-2024 19:06,-13.9,-34,OFF,ON,ON
14-05-2024 19:15,-14.2,-34.2,ON,OFF,OFF
14-05-2024 19:35,-1.1,-8.2,OFF,OFF,OFF
14-05-2024 19:38,-0.7,-8.4,OFF,OFF,ON
14-05-2024 20:07,-9.1,-28.7,OFF,ON,ON
14-05-2024 20:36,-12.1,-31.2,OFF,ON,ON
14-05-2024 21:05,-13.8,-32.7,OFF,ON,ON
14-05-2024 21:34,-12.9,-32.3,OFF,ON,ON
14-05-2024 22:03,-14.1,-33.4,OFF,ON,ON
14-05-2024 22:14,-14.4,-33.7,ON,OFF,OFF
14-05-2024 22:34,-2.7,-8.6,OFF,OFF,OFF
14-05-2024 22:37,-1.3,-8.8,OFF,OFF,ON
14-05-2024 22:39,-5.4,-15.9,OFF,ON,ON
14-05-2024 23:08,-12.1,-31.4,OFF,ON,ON
14-05-2024 23:37,-11,-31.4,OFF,ON,ON
15-05-2024 00:06,-14.8,-34,OFF,ON,ON
15-05-2024 00:35,-15.9,-35,OFF,ON,ON
15-05-2024 01:04,-16.7,-35.5,OFF,ON,ON
15-05-2024 01:13,-16.9,-35.6,ON,OFF,OFF
15-05-2024 01:35,-4.7,-8.7,OFF,OFF,ON
15-05-2024 01:37,-6.9,-16.8,OFF,ON,ON
15-05-2024 02:06,-15.5,-33.6,OFF,ON,ON
15-05-2024 02:35,-15,-33.9,OFF,ON,ON
15-05-2024 03:04,-17.8,-35.5,OFF,ON,ON
15-05-2024 03:33,-18.7,-35.9,OFF,ON,ON
15-05-2024 04:02,-13,-33.7,OFF,ON,ON
15-05-2024 04:12,-13.1,-33.7,ON,OFF,OFF
15-05-2024 04:31,11,-8.4,OFF,OFF,OFF
15-05-2024 04:34,12.9,-8.5,OFF,OFF,ON
15-05-2024 05:03,-1.4,-25.6,OFF,ON,ON
15-05-2024 05:32,-7,-30,OFF,ON,ON
15-05-2024 06:01,-6.5,-31.7,OFF,ON,ON
15-05-2024 06:30,-7.8,-33.7,OFF,ON,ON
15-05-2024 06:59,-7.7,-34.2,OFF,ON,ON
15-05-2024 07:10,-5.9,-33.9,ON,OFF,OFF
15-05-2024 07:30,5.6,-8.7,OFF,OFF,OFF
15-05-2024 07:33,7.6,-8.8,OFF,OFF,ON
15-05-2024 08:02,-10.3,-30.2,OFF,ON,ON
15-05-2024 08:31,-13.2,-32.5,OFF,ON,ON
15-05-2024 09:00,-14.5,-34.1,OFF,ON,ON
15-05-2024 09:29,-14.6,-34.6,OFF,ON,ON
15-05-2024 18:58,-14.3,-34.9,OFF,ON,ON
15-05-2024 19:06,-14.7,-35.2,ON,OFF,OFF
15-05-2024 19:29,-3,-8.7,OFF,OFF,ON
15-05-2024 19:31,-7.6,-16.6,OFF,ON,ON
